row_id,label,label_name,title_raw,title_clean,description_raw,description_clean
train_027579,2,Business,Oracle Quarterly Net Income Rises 16 Pct,Oracle Quarterly Net Income Rises 16 Pct," SAN FRANCISCO (Reuters) - Oracle Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; on Tuesday  reported a 16 percent rise in quarterly net income as the  world's second largest software company benefited from steady  demand for its flagship database software.",SAN FRANCISCO (Reuters) - Oracle Corp. ORCL.O on Tuesday reported a 16 percent rise in quarterly net income as the world's second largest software company benefited from steady demand for its flagship database software.
train_028898,2,Business,Stocks sag on corporate forecasts and worse-than-expected economic &lt;b&gt;...&lt;/b&gt;,Stocks sag on corporate forecasts and worse-than-expected economic ...,TORONTO (CP) - Earnings warnings from Celestica and Coca-Cola along with a slowdown in US industrial production sent stock markets lower Wednesday.,TORONTO (CP) - Earnings warnings from Celestica and Coca-Cola along with a slowdown in US industrial production sent stock markets lower Wednesday.
train_082191,3,Sci/Tech,"Nokia Says Handset Market to Slow, Share to Rise","Nokia Says Handset Market to Slow, Share to Rise"," NEW YORK/HELSINKI (Reuters) - Nokia &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=NOK1V.HE qtype=sym infotype=info qcat=news""&gt;NOK1V.HE&lt;/A&gt;, the world's  largest mobile phone maker, expects slowing mobile phone growth  in 2005 but plans to launch more phones next year and regain  lost market share, the company said on Thursday.","NEW YORK/HELSINKI (Reuters) - Nokia NOK1V.HE, the world's largest mobile phone maker, expects slowing mobile phone growth in 2005 but plans to launch more phones next year and regain lost market share, the company said on Thursday."
train_064720,3,Sci/Tech,The .NET Developer's Guide to Windows Security,The .NET Developer's Guide to Windows Security,&lt;strong&gt;Site Offer&lt;/strong&gt;  #163;10 off the hands-on guide,Site Offer £10 off the hands-on guide
train_022272,3,Sci/Tech,"Space capsule crashes Genesis, payload of solar particles slam &lt;b&gt;...&lt;/b&gt;","Space capsule crashes Genesis, payload of solar particles slam ...","The Genesis space capsule and its precious cargo -- billions of particles from the sun -- crashed into the Utah desert Wednesday in a last-minute bungling of a near-flawless, three-year scientific odyssey.","The Genesis space capsule and its precious cargo -- billions of particles from the sun -- crashed into the Utah desert Wednesday in a last-minute bungling of a near-flawless, three-year scientific odyssey."
train_035152,0,World,Lebanese FM: Syrian troops will stay until Israel quits &lt;b&gt;...&lt;/b&gt;,Lebanese FM: Syrian troops will stay until Israel quits ...,"Syria will withdraw fully from Lebanon only after Israel ends its occupation of all Arab lands, Lebanese Defense Minister Mahmoud Hammoud declared yesterday.","Syria will withdraw fully from Lebanon only after Israel ends its occupation of all Arab lands, Lebanese Defense Minister Mahmoud Hammoud declared yesterday."
train_109149,2,Business,"Stocks Close Lower as Energy, J J Weigh","Stocks Close Lower as Energy, J J Weigh"," NEW YORK (Reuters) - U.S. stocks fell on Tuesday as a drop  in oil prices pulled down shares of energy companies and  health-care giant Johnson   Johnson &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JNJ.N target=/stocks/quickinfo/fullquote""&gt;JNJ.N&lt;/A&gt; slipped following a  report that it is in negotiations to take over Guidant Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GDT.N target=/stocks/quickinfo/fullquote""&gt;GDT.N&lt;/A&gt;.",NEW YORK (Reuters) - U.S. stocks fell on Tuesday as a drop in oil prices pulled down shares of energy companies and health-care giant Johnson Johnson JNJ.N slipped following a report that it is in negotiations to take over Guidant Corp. GDT.N.
train_112114,0,World,Israel readying to turn over northern Gaza security to &lt;b&gt;...&lt;/b&gt;,Israel readying to turn over northern Gaza security to ...,JERUSALEM Israeli security officials say the nation is preparing to hand over security in the northern Gaza Strip to Palestinians well before Israel withdraws from the area in mid-2005.,JERUSALEM Israeli security officials say the nation is preparing to hand over security in the northern Gaza Strip to Palestinians well before Israel withdraws from the area in mid-2005.
train_067361,2,Business,AT amp;T posts \$7.1 billion loss for the third quarter reflecting &lt;b&gt;...&lt;/b&gt;,AT amp;T posts $7.1 billion loss for the third quarter reflecting ...,"NEW YORK - AT amp;T Corp. swung to a third-quarter loss of \$7.1 billion after recording huge charges related to the company #39;s retreat from traditional telephone services, which has included at least 7,500 more ","NEW YORK - AT amp;T Corp. swung to a third-quarter loss of $7.1 billion after recording huge charges related to the company's retreat from traditional telephone services, which has included at least 7,500 more"
train_090112,0,World,Militants claim US official slowed UN hostage deal; official &lt;b&gt;...&lt;/b&gt;,Militants claim US official slowed UN hostage deal; official ...,"KABUL - Taleban-linked militants threatening to kill three UN hostages are accusing the United States of hampering their release, although an Afghan official says a ransom demand is the main stumbling block.","KABUL - Taleban-linked militants threatening to kill three UN hostages are accusing the United States of hampering their release, although an Afghan official says a ransom demand is the main stumbling block."
train_110477,2,Business,Stocks End Up; Merck Helps Dow; Dollar Up,Stocks End Up; Merck Helps Dow; Dollar Up," NEW YORK (Reuters) - U.S. stocks closed higher on  Wednesday, as the dollar strengthened and shares of Merck   Co.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MRK.N target=/stocks/quickinfo/fullquote""&gt;MRK.N&lt;/A&gt; helped lift the Dow after the drugmaker gave a forecast  that was not as weak as some on Wall Street had expected.","NEW YORK (Reuters) - U.S. stocks closed higher on Wednesday, as the dollar strengthened and shares of Merck Co. MRK.N helped lift the Dow after the drugmaker gave a forecast that was not as weak as some on Wall Street had expected."
train_060739,1,Sports,"Navy #39;s main foe is Army, but beating Notre Dame may be more &lt;b&gt;...&lt;/b&gt;","Navy's main foe is Army, but beating Notre Dame may be more ...",You can #39;t blame Navy fullback Kyle Eckel for saying the Midshipmen #39;s game Saturday with Notre Dame is more important to the players than the annual intraservice bloodletting with Army.,You can't blame Navy fullback Kyle Eckel for saying the Midshipmen's game Saturday with Notre Dame is more important to the players than the annual intraservice bloodletting with Army.
train_016616,0,World,"French FM in Amman after Qatar talks, heartened by calls for &lt;b&gt;...&lt;/b&gt;","French FM in Amman after Qatar talks, heartened by calls for ...","AMMAN : French Foreign Minister Michel Barnier arrived in Amman for the second time in 24 hours after a visit to Doha, where he said he hoped the captors of two French newsmen in Iraq would heed widespread calls to free the pair, a diplomatic source said.","AMMAN : French Foreign Minister Michel Barnier arrived in Amman for the second time in 24 hours after a visit to Doha, where he said he hoped the captors of two French newsmen in Iraq would heed widespread calls to free the pair, a diplomatic source said."
train_097547,0,World,Bush Frees Secret Service Agent from Chile,Bush Frees Secret Service Agent from Chile,"&lt;p&gt;&lt;/p&gt;&lt;p&gt;  SANTIAGO, Chile (Reuters) - President Bush Saturdayreached into a throng of squabbling bodyguards and pulled aSecret Service agent away from Chilean security officers afterthey stopped the U.S. agent from accompanying the president ata dinner.&lt;/p&gt;","SANTIAGO, Chile (Reuters) - President Bush Saturdayreached into a throng of squabbling bodyguards and pulled aSecret Service agent away from Chilean security officers afterthey stopped the U.S. agent from accompanying the president ata dinner."
train_004159,2,Business,Google Up in Market Debut After Bumpy IPO,Google Up in Market Debut After Bumpy IPO," NEW YORK/SEATTLE (Reuters) - Google Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.O target=/stocks/quickinfo/fullquote""&gt;GOOG.O&lt;/A&gt; shares  made their long-awaited stock market debut on Thursday, rising  sharply to \$100 after an initial public offering marked by  missteps and lackluster market conditions.","NEW YORK/SEATTLE (Reuters) - Google Inc. GOOG.O shares made their long-awaited stock market debut on Thursday, rising sharply to $100 after an initial public offering marked by missteps and lackluster market conditions."
train_013750,0,World,Kremlin candidate favourite as Chechens vote amid fears of &lt;b&gt;...&lt;/b&gt;,Kremlin candidate favourite as Chechens vote amid fears of ...,"GROZNY, Russia : Chechens voted in an election expected to crown a Kremlin-backed candidate as the strife-torn republic #39;s new leader, with thousands of security personnel patrolling its streets against the threat of rebel attacks.","GROZNY, Russia : Chechens voted in an election expected to crown a Kremlin-backed candidate as the strife-torn republic's new leader, with thousands of security personnel patrolling its streets against the threat of rebel attacks."
train_068662,3,Sci/Tech,Ballmer flags security features for a pre-Longhorn Windows  #39; &lt;b&gt;...&lt;/b&gt;,Ballmer flags security features for a pre-Longhorn Windows ' ...,"Speaking at the Gartner Symposium and ITxpo 2004 in Orlando, Florida, yesterday, Microsoft CEO Steve Ballmer outlined new security initiatives, some of which would make it into a pre-Longhorn  #39;Release 2 #39; for Windows, next year.","Speaking at the Gartner Symposium and ITxpo 2004 in Orlando, Florida, yesterday, Microsoft CEO Steve Ballmer outlined new security initiatives, some of which would make it into a pre-Longhorn 'Release 2' for Windows, next year."
train_053601,0,World,Bush administration seeks clarification of Israeli officials #39; &lt;b&gt;...&lt;/b&gt;,Bush administration seeks clarification of Israeli officials' ...,The Bush administration expressed confidence Thursday that Israeli Prime Minister Ariel Sharon intends to  quot;move forward quot; on peacemaking with the Palestinians after he withdraws Jewish settlers and Israeli troops from Gaza.,The Bush administration expressed confidence Thursday that Israeli Prime Minister Ariel Sharon intends to quot;move forward quot; on peacemaking with the Palestinians after he withdraws Jewish settlers and Israeli troops from Gaza.
train_028305,2,Business,Stocks to Watch Wednesday,Stocks to Watch Wednesday," COCA-COLA CO. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KO.N target=/stocks/quickinfo/fullquote""&gt;KO.N&lt;/A&gt;:",COCA-COLA CO. KO.N:
train_007352,0,World,Taiwan shrugs off Singaporean leader #39;s criticism of the island #39;s &lt;b&gt;...&lt;/b&gt;,Taiwan shrugs off Singaporean leader's criticism of the island's ...,"Singaporean leader Lee Hsien Loong criticized Taiwan because he was under  quot;tremendous pressure quot; to patch up relations with Beijing, Taiwan #39;s foreign minister said Monday _ a day after Lee warned he wouldn #39;t support the island if it sparked a war with China ","Singaporean leader Lee Hsien Loong criticized Taiwan because he was under quot;tremendous pressure quot; to patch up relations with Beijing, Taiwan's foreign minister said Monday _ a day after Lee warned he wouldn't support the island if it sparked a war with China"
train_058228,2,Business,Petro-Canada signs on for plan to ship liquefied natural gas from &lt;b&gt;...&lt;/b&gt;,Petro-Canada signs on for plan to ship liquefied natural gas from ...,MOSCOW (CP) - Petro-Canada and Russia #39;s Gazprom have signed a tentative deal aimed at shipping liquefied natural gas to North American markets by 2009.,MOSCOW (CP) - Petro-Canada and Russia's Gazprom have signed a tentative deal aimed at shipping liquefied natural gas to North American markets by 2009.
train_015312,1,Sports,Marlins #39; Miguel Cabrera reacts after hitting a two-run home run. &lt;b&gt;...&lt;/b&gt;,Marlins' Miguel Cabrera reacts after hitting a two-run home run. ...,"The Florida Marlins are trying to make their move in the NL wild-card race. Damion Easley, starting because of an injury to Luis Castillo, hit a go-ahead two-run homer in the seventh inning ","The Florida Marlins are trying to make their move in the NL wild-card race. Damion Easley, starting because of an injury to Luis Castillo, hit a go-ahead two-run homer in the seventh inning"
train_103536,0,World,Bush urges Sinn Fein leader to help move peace process ahead in &lt;b&gt;...&lt;/b&gt;,Bush urges Sinn Fein leader to help move peace process ahead in ...,WHITE HOUSE President Bush is urging Sinn Fein (shin fayn) leader Gerry Adams to help speed up the peace process in Northern Ireland.,WHITE HOUSE President Bush is urging Sinn Fein (shin fayn) leader Gerry Adams to help speed up the peace process in Northern Ireland.
train_106908,3,Sci/Tech,XM CEO Sees Satellite Radio on Cell Phones,XM CEO Sees Satellite Radio on Cell Phones," LOS ANGELES (Reuters) - XM Satellite Radio Holdings Inc.  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=XMSR.O qtype=sym infotype=info qcat=news""&gt;XMSR.O&lt;/A&gt; chief executive officer Hugh Panero on Wednesday said  he expected satellite radio and cellphone services to  converge  within the next five years.",LOS ANGELES (Reuters) - XM Satellite Radio Holdings Inc. XMSR.O chief executive officer Hugh Panero on Wednesday said he expected satellite radio and cellphone services to converge within the next five years.
train_108510,0,World,"North Korea nuclear issue must be resolved peacefully, South &lt;b&gt;...&lt;/b&gt;","North Korea nuclear issue must be resolved peacefully, South ...","LONDON - South Korean President Roh Moo-hyun said on Friday the nuclear standoff with North Korea must be resolved peacefully, despite hawks in the United States pushing for a more hardline approach.","LONDON - South Korean President Roh Moo-hyun said on Friday the nuclear standoff with North Korea must be resolved peacefully, despite hawks in the United States pushing for a more hardline approach."
train_033257,0,World,"Power Shift In China Raises Hope of Better Living Standards, But &lt;b&gt;...&lt;/b&gt;","Power Shift In China Raises Hope of Better Living Standards, But ...",Chinese President Hu Jintao #39;s accession to full power and the final retirement of former President Jiang Zemin is being hailed as the start of a new era in Chinese politics.,Chinese President Hu Jintao's accession to full power and the final retirement of former President Jiang Zemin is being hailed as the start of a new era in Chinese politics.
train_064080,3,Sci/Tech,New Space Telescope Observations Upset Theories of Planet &lt;b&gt;...&lt;/b&gt;,New Space Telescope Observations Upset Theories of Planet ...,"The leading theory of how planets form is being revised because of new observations from the US Spitzer Space Telescope. The process is not as smooth and quiet as once thought, but rather the result of violent collisions between massive space rocks.","The leading theory of how planets form is being revised because of new observations from the US Spitzer Space Telescope. The process is not as smooth and quiet as once thought, but rather the result of violent collisions between massive space rocks."
train_067728,2,Business,Xerox Profit Rises on Printer Sales,Xerox Profit Rises on Printer Sales," NEW YORK (Reuters) - Xerox Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=XRX.N target=/stocks/quickinfo/fullquote""&gt;XRX.N&lt;/A&gt; on Thursday said  third-quarter net income rose 39 percent as it cut costs and  the sales of its more-profitable color digital printers  improved.",NEW YORK (Reuters) - Xerox Corp. XRX.N on Thursday said third-quarter net income rose 39 percent as it cut costs and the sales of its more-profitable color digital printers improved.
train_047007,2,Business,GM Leads Stronger U.S. Vehicle Sales,GM Leads Stronger U.S. Vehicle Sales," DETROIT (Reuters) - General Motors Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GM.N target=/stocks/quickinfo/fullquote""&gt;GM.N&lt;/A&gt; on Friday  said its U.S. sales soared 20.5 percent in September as  month-end incentives from the world's largest automaker lured  consumers back to dealerships after three months of weaker  results.",DETROIT (Reuters) - General Motors Corp. GM.N on Friday said its U.S. sales soared 20.5 percent in September as month-end incentives from the world's largest automaker lured consumers back to dealerships after three months of weaker results.
train_001884,2,Business,Army: May Not Withhold Halliburton Money,Army: May Not Withhold Halliburton Money," WASHINGTON (Reuters) - The U.S. Army on Tuesday appeared to  reverse a decision to stop paying a portion of Halliburton  Co.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HAL.N target=/stocks/quickinfo/fullquote""&gt;HAL.N&lt;/A&gt; bills in Iraq and gave the company more time to  resolve a billing dispute.",WASHINGTON (Reuters) - The U.S. Army on Tuesday appeared to reverse a decision to stop paying a portion of Halliburton Co.'s HAL.N bills in Iraq and gave the company more time to resolve a billing dispute.
train_119790,2,Business,"High dosage of Celebrex carries heart attack, stroke risk, Pfizer &lt;b&gt;...&lt;/b&gt;","High dosage of Celebrex carries heart attack, stroke risk, Pfizer ...","Pfizer Inc. said Friday that it found an increased risk of heart attacks and strokes for patients taking high dosages of its top-selling arthritis painkiller Celebrex, the same ","Pfizer Inc. said Friday that it found an increased risk of heart attacks and strokes for patients taking high dosages of its top-selling arthritis painkiller Celebrex, the same"
train_090845,0,World,Blocked on China's Paths to Justice,Blocked on China's Paths to Justice,"Chinese who have grievances against local officials often take a course that is an age-old tradition in China: They &lt;em&gt;shangfang&lt;/em&gt;, or travel to the capital for an audience with higher authorities.","Chinese who have grievances against local officials often take a course that is an age-old tradition in China: They shangfang, or travel to the capital for an audience with higher authorities."
train_030742,3,Sci/Tech,Texas Instruments Plans Buyback,Texas Instruments Plans Buyback,"&lt;p&gt;\&lt;/p&gt;&lt;p&gt; SAN FRANCISCO (Reuters) - Texas Instruments Inc., the\largest maker of chips for cellular phones, on Thursday said it\plans to buy back \$1 billion in stock and boost its quarterly\dividend by more than 17 percent, becoming the latest\technology company to return extra cash to investors.&lt;/p&gt;","SAN FRANCISCO (Reuters) - Texas Instruments Inc., the largest maker of chips for cellular phones, on Thursday said it plans to buy back $1 billion in stock and boost its quarterly dividend by more than 17 percent, becoming the latest technology company to return extra cash to investors."
train_094056,2,Business,"Stocks Gain on Sears Deal, But Trim Gains","Stocks Gain on Sears Deal, But Trim Gains"," NEW YORK (Reuters) - U.S. stocks advanced on Wednesday  after Kmart's plan to buy Sears in an \$11.5 billion  deal was  announced and computer maker Hewlett-Packard Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HPQ.N target=/stocks/quickinfo/fullquote""&gt;HPQ.N&lt;/A&gt; posted  solid earnings, but higher oil prices prompted some investors  to sell equities.","NEW YORK (Reuters) - U.S. stocks advanced on Wednesday after Kmart's plan to buy Sears in an $11.5 billion deal was announced and computer maker Hewlett-Packard Co. HPQ.N posted solid earnings, but higher oil prices prompted some investors to sell equities."
train_076027,2,Business,CNNfn Network to Close by Mid-December,CNNfn Network to Close by Mid-December," NEW YORK (Reuters) - CNNfn, the financial news cable  network owned by Time Warner Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TWX.N target=/stocks/quickinfo/fullquote""&gt;TWX.N&lt;/A&gt;, on Thursday said it  will cease business operations by mid-December due to the  growing competitive challenges.","NEW YORK (Reuters) - CNNfn, the financial news cable network owned by Time Warner Inc. TWX.N, on Thursday said it will cease business operations by mid-December due to the growing competitive challenges."
train_082763,2,Business,Berkshire Hathaway Profit Falls,Berkshire Hathaway Profit Falls," NEW YORK (Reuters) - Berkshire Hathaway Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BRKa.N target=/stocks/quickinfo/fullquote""&gt;BRKa.N&lt;/A&gt;, the  wide-ranging conglomerate run by billionaire investor Warren  Buffett, reported a sharply lower quarterly profit on Friday as  its insurance operations paid out large claims from the series  of hurricanes that hit Florida.","NEW YORK (Reuters) - Berkshire Hathaway Inc. BRKa.N, the wide-ranging conglomerate run by billionaire investor Warren Buffett, reported a sharply lower quarterly profit on Friday as its insurance operations paid out large claims from the series of hurricanes that hit Florida."
train_032323,1,Sports,"Lowe throws stinker, Yanks turn it around: Red Sox #39; momentum &lt;b&gt;...&lt;/b&gt;","Lowe throws stinker, Yanks turn it around: Red Sox' momentum ...","Terry Francona deployed three Gold Glove winners in his infield for the first time yesterday at Yankee Stadium in hope that their defensive expertise would aid the cause of sinkerball pitcher Derek Lowe stats, news.","Terry Francona deployed three Gold Glove winners in his infield for the first time yesterday at Yankee Stadium in hope that their defensive expertise would aid the cause of sinkerball pitcher Derek Lowe stats, news."
train_001919,3,Sci/Tech,HP's Fiorina stood up by Argentina's President,HP's Fiorina stood up by Argentina's President,&lt;strong&gt;HP World&lt;/strong&gt; Belly bands and three-legged stools,HP World Belly bands and three-legged stools
train_003861,2,Business,"Stocks Seen Little Changed, Oil Weighs","Stocks Seen Little Changed, Oil Weighs"," NEW YORK (Reuters) - Crude prices near record highs will  again mute any advance in U.S. stocks at the market's open on  Thursday, but investors will get a diversion as Google Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.O target=/stocks/quickinfo/fullquote""&gt;GOOG.O&lt;/A&gt; begins trading after its initial public offering.","NEW YORK (Reuters) - Crude prices near record highs will again mute any advance in U.S. stocks at the market's open on Thursday, but investors will get a diversion as Google Inc. GOOG.O begins trading after its initial public offering."
train_012586,2,Business,"US Air, Pilots to Reopen Concession Talks","US Air, Pilots to Reopen Concession Talks"," WASHINGTON (Reuters) - US Airways Group Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UAIR.O target=/stocks/quickinfo/fullquote""&gt;UAIR.O&lt;/A&gt; and  its pilots union agreed late on Friday to reopen concession  talks after leaders of the labor group declined to endorse a  plan proposed by management for nearly \$300 million in  givebacks, both sides said.","WASHINGTON (Reuters) - US Airways Group Inc. UAIR.O and its pilots union agreed late on Friday to reopen concession talks after leaders of the labor group declined to endorse a plan proposed by management for nearly $300 million in givebacks, both sides said."
train_095624,3,Sci/Tech,"Wanna buy an iPod, guv?","Wanna buy an iPod, guv?",Apple's new store in London's West End has a 64-seat theater and a staff that speaks 24 languages.\&lt;br /&gt;\  Photos: iPod lands in London,Apple's new store in London's West End has a 64-seat theater and a staff that speaks 24 languages. Photos: iPod lands in London
train_039426,2,Business,Jeremy Warner #39;s Outlook: No hurricane yet as IMF warns on house &lt;b&gt;...&lt;/b&gt;,Jeremy Warner's Outlook: No hurricane yet as IMF warns on house ...,"The International Monetary Fund is worrying about the UK housing market again. It #39;s been doing this for an awfully long time now, yet so far none of its doom laden warnings have come to pass.","The International Monetary Fund is worrying about the UK housing market again. It's been doing this for an awfully long time now, yet so far none of its doom laden warnings have come to pass."
train_111109,3,Sci/Tech,How Does a Chicken #39;s Sense of Smell Help us Understand Human &lt;b&gt;...&lt;/b&gt;,How Does a Chicken's Sense of Smell Help us Understand Human ...,Medical Research Council (MRC) scientists have ended lengthy scientific speculation by confirming that chickens have an acute sense of smell.,Medical Research Council (MRC) scientists have ended lengthy scientific speculation by confirming that chickens have an acute sense of smell.
train_050068,1,Sports,"No knock on wood Pitching, defense are Sabean #39;s priorities for &lt;b&gt;...&lt;/b&gt;","No knock on wood Pitching, defense are Sabean's priorities for ...",The day after elimination always brings strange vibes. It #39;s too soon to let go of the rigorous season that fell short but not too early to start thinking about next year #39;s team.,The day after elimination always brings strange vibes. It's too soon to let go of the rigorous season that fell short but not too early to start thinking about next year's team.
train_098930,3,Sci/Tech,Video gamble for the Bells,Video gamble for the Bells,Baby Bells are spending billions to sell video service over broadband. Can they crack cable and satellite's hold on TV viewers?&lt;br /&gt;\  Image: Video via broadband,Baby Bells are spending billions to sell video service over broadband. Can they crack cable and satellite's hold on TV viewers? Image: Video via broadband
train_029162,2,Business,ID Biomedical signs distribution agreements for flu vaccine &lt;b&gt;...&lt;/b&gt;,ID Biomedical signs distribution agreements for flu vaccine ...,"NEW YORK, December 6 (newratings.com) - ID Biomedical Corp (IDBE.NAS) announced today that it has signed a ten-year US distribution agreement for its Fluviral treatment, expected to generate \$2.5 billion in sales and offset the shortage of flu vaccines ","NEW YORK, December 6 (newratings.com) - ID Biomedical Corp (IDBE.NAS) announced today that it has signed a ten-year US distribution agreement for its Fluviral treatment, expected to generate $2.5 billion in sales and offset the shortage of flu vaccines"
train_016151,0,World,Kathmandu Under Curfew After Violent Protests Against Killing of &lt;b&gt;...&lt;/b&gt;,Kathmandu Under Curfew After Violent Protests Against Killing of ...,"The Nepalese capital Kathmandu is under a curfew, which the government imposed after the city erupted in violent protests against the killing of 12 Nepalese workers in Iraq.","The Nepalese capital Kathmandu is under a curfew, which the government imposed after the city erupted in violent protests against the killing of 12 Nepalese workers in Iraq."
train_077549,3,Sci/Tech,Teresa Vanhooser Named Co-Deputy Director of Engineering at NASA &lt;b&gt;...&lt;/b&gt;,Teresa Vanhooser Named Co-Deputy Director of Engineering at NASA ...,"Teresa Vanhooser has been appointed co-deputy director of the Engineering Directorate at NASA #39;s Marshall Space Flight Center in Huntsville, Ala.","Teresa Vanhooser has been appointed co-deputy director of the Engineering Directorate at NASA's Marshall Space Flight Center in Huntsville, Ala."
train_038088,3,Sci/Tech,Autumn bargains at the &lt;cite&gt;Reg&lt;/cite&gt; Mobile Shop,Autumn bargains at the Reg Mobile Shop,&lt;strong&gt;Site offer&lt;/strong&gt; Including the Nokia 6310i and HP iPAQ h5550,Site offer Including the Nokia 6310i and HP iPAQ h5550
train_066255,2,Business,"American Air Posts Loss, Plans Job Cuts","American Air Posts Loss, Plans Job Cuts"," DALLAS (Reuters) - American Airlines' parent AMR Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AMR.N target=/stocks/quickinfo/fullquote""&gt;AMR.N&lt;/A&gt; on Wednesday said record-high fuel costs pushed it to a  hefty third-quarter loss and warned it must cut costs and find  new revenue sources to survive in a world of soaring oil  prices.",DALLAS (Reuters) - American Airlines' parent AMR Corp. AMR.N on Wednesday said record-high fuel costs pushed it to a hefty third-quarter loss and warned it must cut costs and find new revenue sources to survive in a world of soaring oil prices.
train_114076,3,Sci/Tech,"Spouse says  quot;No iPod, quot; Getting rid of CDs, and Resurrecting a dead &lt;b&gt;...&lt;/b&gt;","Spouse says quot;No iPod, quot; Getting rid of CDs, and Resurrecting a dead ...",Ask iPodlounge offers readers the opportunity to get answers to their iPod-related questions from a member of the iPodlounge editorial team.,Ask iPodlounge offers readers the opportunity to get answers to their iPod-related questions from a member of the iPodlounge editorial team.
train_014768,2,Business,Wonder Bread Baker Stock Drops 25 Percent,Wonder Bread Baker Stock Drops 25 Percent," NEW YORK (Reuters) -  Interstate Bakeries Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=IBC.N target=/stocks/quickinfo/fullquote""&gt;IBC.N&lt;/A&gt;,  maker of Wonder bread and Hostess Twinkies, on Monday said it  hired a turnaround firm, delayed filing its annual report and  outlined possible credit concerns, sending its shares tumbling  more than 25 percent.","NEW YORK (Reuters) - Interstate Bakeries Corp. IBC.N, maker of Wonder bread and Hostess Twinkies, on Monday said it hired a turnaround firm, delayed filing its annual report and outlined possible credit concerns, sending its shares tumbling more than 25 percent."
train_070939,1,Sports,Mark McNulty rallies to steal Schwab championship; Hale Irwin wins &lt;b&gt;...&lt;/b&gt;,Mark McNulty rallies to steal Schwab championship; Hale Irwin wins ...,Mark McNulty and Hale Irwin had roughly the same thought as they collected their big trophies and bigger cheques: How did Tom Kite let all this great stuff slip away at the Charles Schwab Cup Championship?,Mark McNulty and Hale Irwin had roughly the same thought as they collected their big trophies and bigger cheques: How did Tom Kite let all this great stuff slip away at the Charles Schwab Cup Championship?
train_078750,0,World,Video shows three foreign election workers kidnapped in &lt;b&gt;...&lt;/b&gt;,Video shows three foreign election workers kidnapped in ...,"(Kabul, Afghanistan-AP) Oct. 31, 2004 - Arab television has played a video that apparently shows three foreign election workers kidnapped in Afghanistan.","(Kabul, Afghanistan-AP) Oct. 31, 2004 - Arab television has played a video that apparently shows three foreign election workers kidnapped in Afghanistan."
train_066297,1,Sports,"Salary 20,421 pa Location London Company Epping Forest District &lt;b&gt;...&lt;/b&gt;","Salary 20,421 pa Location London Company Epping Forest District ...","The takeover battle for Manchester United Football Club (MUFC) is far from over, as Malcolm Glazer has again increased his share in the worlds richest football club.","The takeover battle for Manchester United Football Club (MUFC) is far from over, as Malcolm Glazer has again increased his share in the worlds richest football club."
train_074454,3,Sci/Tech,Apple launches new iPod; rolls out download stores in Europe  amp; &lt;b&gt;...&lt;/b&gt;,Apple launches new iPod; rolls out download stores in Europe amp; ...,"Apple has unveiled a new addition to the hugely successful iPod range, giving users more hard disc space and a colour screen for picture viewing.","Apple has unveiled a new addition to the hugely successful iPod range, giving users more hard disc space and a colour screen for picture viewing."
train_042792,2,Business,Lockheed's MEADS Wins \$3 Bln Contract,Lockheed's MEADS Wins $3 Bln Contract," WASHINGTON (Reuters) - A transatlantic venture led by  Lockheed Martin Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LMT.N target=/stocks/quickinfo/fullquote""&gt;LMT.N&lt;/A&gt; on Tuesday won a \$3 billion  contract to design and develop the Medium Extended Air Defense  System (MEADS), which is slated to replace Patriot missiles in  the next decade, the venture said on Tuesday.","WASHINGTON (Reuters) - A transatlantic venture led by Lockheed Martin Corp. LMT.N on Tuesday won a $3 billion contract to design and develop the Medium Extended Air Defense System (MEADS), which is slated to replace Patriot missiles in the next decade, the venture said on Tuesday."
